,pretty_formula,crystal_system,spacegroup,experimentally_observed,"energy_above_hull, eV/atom",Ef,total_atoms,Gf_400,Gf_500,Gf_600,Gf_700,Gf_800,Gf_900,Gf_1000,Gf_1100,Gf_1200,Gf_1300,Gf_1400,Gf_1500,Gf_1600,Gf_1700,Gf_1800,Gf_1900,Gf_2000
mp-1192439,Ba(ErS2)2,Orthorhombic,Pnma,True,0.0,-2.424262989285713,7.0,-16.731635760338655,-16.643237453265805,-16.553870557801083,-16.458773144331033,-16.355140057854108,-16.19790466471153,-15.827360565851905,-15.442602012223801,-15.05106001616208,-14.652339654537908,-14.246187055944766,-13.832439526824446,-13.410987470759146,-12.981753484588559,-12.543540193614811,-12.075938784871589,-11.60113628620558
mp-27660,Ba(FeS2)2,Tetragonal,I4/m,True,0.09490733999999978,-1.1497492314285702,7.0,-8.017356746846374,-7.982114911948273,-7.945666109635655,-7.902547783254581,-7.84930389942865,-7.7401671974585895,-7.414506782257363,-7.072474063917444,-6.716632976989586,-6.353636325971006,-5.983288279565052,-5.605492475767633,-5.220211868298289,-4.827449895578297,-4.427234243800077,-4.002292338790916,-3.569208264934776
mp-849286,Ba(GaS2)2,Cubic,Pa-3,True,0.0,-1.4611138246428585,7.0,-10.130124231600727,-10.048547425807046,-9.966798010271022,-9.880188678377593,-9.785976460957212,-9.639161055905218,-9.280100322863289,-8.907971427222652,-8.530292441482956,-8.146755502680161,-7.757204163877873,-7.361571083126937,-6.959848234201818,-6.552063929856604,-6.138270730616495,-5.71853139940782,-5.292917609358902
mp-1192904,Ba(GdS2)2,Orthorhombic,Pnma,True,0.03070308285714418,-2.4368039778571426,7.0,-16.872252612307463,-16.79556414610628,-16.718155834841202,-16.635052244208918,-16.54335286759884,-16.397949614130845,-16.039121574726085,-15.665985801804855,-15.286000254895878,-14.898780375175651,-14.504074364098734,-14.101742329578638,-13.686500813975607,-13.251251633697157,-12.808704238940464,-12.358989797047037,-11.902244239838275
mp-1193583,Ba(HoS2)2,Orthorhombic,Pnma,True,0.0,-2.4195896617857104,7.0,-16.686247576985767,-16.59516611490453,-16.50336688062047,-16.406137693185702,-16.300737656291773,-16.142054533336427,-15.770261699326426,-15.384304159213533,-14.991447096447303,-14.591115248986114,-14.18286196934427,-13.766331787884361,-13.341214040665154,-12.907228184141825,-12.450175859007484,-11.978148019098956,-11.49835112533542
mp-21943,Ba(InS2)2,Orthorhombic,Fddd,True,0.0,-1.363193132440475,7.0,-9.445041646219053,-9.380978839128485,-9.310966358503274,-9.235173611207129,-9.150990291178775,-9.013530103672199,-8.66324625993814,-8.299371892616612,-7.9294686042896725,-7.55327413493673,-7.170665203398475,-6.7815993420585325,-6.386099617607368,-5.9842109256876,-5.576006555435102,-5.1615699983868595,-4.7409812191154685
mp-33615,Ba(LaS2)2,Tetragonal,I-42d,False,0.013217995000003313,-2.433105430714284,7.0,-16.918990625141298,-16.862723202148445,-16.805286123240272,-16.741892584470513,-16.670191387411204,-16.544929340907565,-16.20626116421676,-15.853183683817225,-15.488378987340502,-15.104070693399994,-14.712512574264366,-14.313722275288194,-13.907774684688597,-13.494760301051656,-13.07479387073457,-12.647989978190328,-12.214463826629652
mp-984052,Ba(LuS2)2,Orthorhombic,Pnma,True,0.0,-2.4152828083333304,7.0,-16.848457407848457,-16.80616550584976,-16.763671974053793,-16.716125749821224,-16.660636690846815,-16.552059394751225,-16.230606620901494,-15.895302142969921,-15.553510641737235,-15.204768789659408,-14.848758456636876,-14.485250617557279,-14.114077635892961,-13.735099922651639,-13.348206282334251,-12.953295721842883,-12.536485413606254
mp-5716,Ba(Mo3S4)2,Triclinic,P-1,True,0.00046367158330706815,-1.1633706986666936,15.0,-17.639095740630122,-17.63740958384885,-17.641846638277528,-17.639814833081584,-17.62429452685882,-17.504167170865855,-16.959269780942186,-16.395951429914188,-15.82065948321535,-15.232333283939274,-14.630293493713815,-14.014086063694272,-13.383424026764256,-12.738108649354793,-12.078008555802903,-11.403035257467437,-10.713124393088393
mp-866306,Ba(NdS2)2,Orthorhombic,Pnma,True,0.0,-2.3751344471428544,7.0,-16.4256997799261,-16.346695520245262,-16.266088376686202,-16.178755741809894,-16.081593968621227,-15.929269024383844,-15.561825766718375,-15.178130431856063,-14.78149111147054,-14.373048872483231,-13.945097907953603,-13.507773498101745,-13.06128733997517,-12.605856376685008,-12.141709361947125,-11.6690541589625,-11.18809924968984
mp-28967,Ba(PdS2)2,Monoclinic,P2_1/m,True,0.0,-1.1240792407142866,7.0,-7.842173099377492,-7.808103439305628,-7.7736994863282405,-7.734062502001474,-7.686320999769667,-7.585389690224434,-7.271572538619725,-6.943994888820092,-6.610135428964938,-6.269659348896343,-5.922381181622997,-5.56820871086294,-5.207106963196768,-4.839056575574043,-4.4640582869933105,-4.067186002009123,-3.6585564784780065
mp-36223,Ba(PrS2)2,Tetragonal,I-42d,False,0.020355943571429336,-2.3227717176190468,7.0,-15.998096895841304,-15.90409149980717,-15.808690506001465,-15.706756796957698,-15.595197089986089,-15.42868771665561,-15.047310846086086,-14.648098232464932,-14.236774923469286,-13.749153696649179,-13.250064372363653,-12.742459767237428,-12.226499756791346,-11.702351535470951,-11.170192035465437,-10.630200099920852,-10.08253860785245
mp-28129,Ba(SbS2)2,Monoclinic,P2_1/c,True,0.0,-1.1199227773214255,7.0,-7.8329971202527595,-7.804479904206842,-7.775945542998564,-7.74239165513076,-7.700793362328846,-7.605876744827383,-7.253986603243327,-6.886205062288001,-6.511963445225433,-6.131030584951037,-5.743314293221484,-5.34880319533641,-4.947539013735881,-4.539585299812101,-4.125038144172684,-3.7497218270782504,-3.2381211428676835
mp-1194376,Ba(SmS2)2,Orthorhombic,Pnma,True,0.0,-2.39721327107143,7.0,-16.586348220587936,-16.505852116345807,-16.421280204973144,-16.327582429168235,-16.221818897960233,-16.058873229024748,-15.679032804727205,-15.281414677487883,-14.872958591568905,-14.449785144388654,-14.009961447076773,-13.554628635685852,-13.089935081357838,-12.616116382953455,-12.133403367049631,-11.642022552596941,-11.142184494415169
mp-1193223,Ba(TbS2)2,Orthorhombic,Pnma,True,0.0,-2.420363607976189,7.0,-16.7090616172859,-16.62157940195556,-16.533192856926398,-16.438831196286063,-16.3354550317325,-16.17785470219333,-15.806228457008118,-15.419612507015552,-15.025383970162785,-14.623108538960697,-14.212495030503597,-13.793328929706592,-13.363002842566775,-12.911823363436408,-12.448196682938642,-11.976329213271704,-11.496410780644718
mp-1193579,Ba(TmS2)2,Orthorhombic,Pnma,True,0.0,-2.421322947500002,7.0,-16.70224649426707,-16.612533646553043,-16.522482360211352,-16.427258155491213,-16.32391699569964,-16.16720154395972,-15.797318341055282,-15.413351273629548,-15.022760374072321,-14.625192176476087,-14.220454995266332,-13.808456614161102,-13.38917035118525,-12.962603790482211,-12.528797055410784,-12.071916137378409,-11.604094688059298
mp-1228781,Ba(V3S4)4,Monoclinic,Cm,False,0.033629984698259285,-1.3643573641379305,29.0,-39.40353073354812,-39.26216487390951,-39.131987173379706,-38.98874043641552,-38.81904019018349,-38.44062720814435,-37.21293073472288,-35.95702148450893,-34.67736477857942,-33.371567024170844,-32.03797681921917,-30.675454049937642,-29.283256250212776,-27.86089928990772,-26.408075005304937,-24.924565471704696,-23.410190566470362
mp-1228772,Ba(V5S8)2,Triclinic,P-1,False,0.03649558240740003,-1.3518527048148146,27.0,-36.46651980284872,-36.35692224152381,-36.25496189282747,-36.13927395686277,-35.997999158289055,-35.649756435636576,-34.45450116074437,-33.23364041787405,-31.991859010849268,-30.726909051740254,-29.437243950578576,-28.121798505260205,-26.779880810929413,-25.411038624697426,-24.01498903828302,-22.59153587520509,-21.140524729979802
mp-29036,Ba(YS2)2,Orthorhombic,Pnma,True,0.0,-2.4145867478571432,7.0,-16.852864134923852,-16.812702871955015,-16.771971009919074,-16.725749081761506,-16.671132435149595,-16.563017124925345,-16.241684314870984,-15.90624898454573,-15.564177384922582,-15.215124341538294,-14.858896095957286,-14.495396286175467,-14.12459408449557,-13.746490856477811,-13.358189481349797,-12.946587981404578,-12.527665165594714
mp-1228706,Ba2(CrS2)5,Triclinic,P-1,False,0.014918250294118529,-1.31262990352941,17.0,-22.31784380960731,-22.254413880661538,-22.192143832575365,-22.118447058638896,-22.025922939265833,-21.801475107847505,-21.045387661079864,-20.259326512461115,-19.457476221881706,-18.638508128798588,-17.801486763886153,-16.94571630130116,-16.070662290868075,-15.175890971385403,-14.26103738921664,-13.32578609425643,-12.369820029805176
mp-532273,Ba2(Mo2S3)3,Hexagonal,P6_3mc,False,0.0,-1.3114289780882336,17.0,-22.4282053758447,-22.40441826098577,-22.384595608009413,-22.355311301473776,-22.3089004320066,-22.143191647250127,-21.49836643727753,-20.824274371077493,-20.135475196393497,-19.430986938695867,-18.710212523228122,-17.972778972258084,-17.218471574429746,-16.447154542319915,-15.658752604626155,-14.85322185604279,-14.030532849343182
mp-1228614,Ba2Ag8S7,Orthorhombic,Pmn2_1,False,0.006784527058823819,-0.7411342776960749,17.0,-12.433105196347274,-12.345568768190752,-12.266169471243627,-12.179522336356245,-12.076857619207898,-11.877095328792326,-11.299401253260118,-10.689202512514633,-10.06101946993906,-9.363531756434647,-8.620161574852794,-7.856872683741617,-7.073992424913964,-6.271914626949165,-5.451052177325884,-4.611810981589926,-3.754602075491256
mp-28134,Ba2As2S5,Orthorhombic,Pca2_1,True,0.0,-1.3684400245833328,9.0,-12.280536370017444,-12.236791543701983,-12.191098837614083,-12.137615607066119,-12.07275876597824,-11.940336326939935,-11.540957345078578,-11.117216567505029,-10.684682263196958,-10.243087940067834,-9.792388434851855,-9.19761483692385,-8.583748202268335,-7.962491957479678,-7.3338977637642415,-6.698017000135074,-6.054907541518816
mp-18309,Ba2CdS3,Orthorhombic,Pnma,True,0.0,-1.8491193462500004,6.0,-10.978069280419158,-10.925561019538303,-10.86905565251077,-10.795444215437604,-10.712700216736938,-10.58732944207285,-10.299999454168134,-9.92984728071271,-9.51406802583198,-9.092066519368458,-8.663884338923483,-8.229603014671563,-7.789317015090804,-7.343118790579085,-6.891107213372123,-6.433362139088752,-5.969958253343638
mp-18421,Ba2Ga2S5,Monoclinic,C2/c,True,0.0,-1.6675463002777775,9.0,-14.865237375614756,-14.763963543318186,-14.66035835195187,-14.548900450293502,-14.426201601203474,-14.236208698962729,-13.779624077446627,-13.29912539820871,-12.810343116058608,-12.31304805040902,-11.807166017939192,-11.292710747812531,-10.769746469563838,-10.23836444209303,-9.698673330285793,-9.150780480403967,-8.59479247960926
mp-1199702,Ba2GaS4,Monoclinic,P2_1/c,True,0.0,-1.7978759250000098,7.0,-12.468435812174532,-12.394828001771186,-12.317630470157393,-12.233046204546142,-12.138616217734004,-11.989729905496814,-11.627157626828486,-11.241724989883355,-10.84928193221783,-10.449739277710377,-10.043105371879395,-9.629442426592387,-9.20883776723286,-8.781388110970106,-8.347196803425451,-7.906357700441234,-7.458956985173227
mp-540805,Ba2GeS4,Orthorhombic,Pnma,True,0.0,-1.718322084285704,7.0,-11.972549506600794,-11.92992805691662,-11.884119021068894,-11.83117821313489,-11.768546112149457,-11.651534381598424,-11.320847048921589,-10.967234062844357,-10.606481102230074,-10.21014743372033,-9.803346859640287,-9.389440550244753,-8.968519976639376,-8.540687038146114,-8.106048189677889,-7.664701432799166,-7.216735023526801
mp-9321,Ba2HfS4,Tetragonal,I4/mmm,True,0.0,-2.2077809300000006,7.0,-15.419803089759016,-15.381573267969882,-15.339584786793388,-15.289876877418262,-15.22989623746255,-15.11496800400904,-14.785825224552426,-14.43326034146999,-14.073101527276949,-13.705244059393767,-13.329680736880842,-12.94646444373087,-12.555673177452576,-12.157397436632042,-11.751733311876865,-11.33876947687671,-10.918589005495761
mp-18008,Ba2HgS3,Orthorhombic,Pnma,True,0.013914367083334156,-1.6986693704166675,6.0,-10.019079708535525,-9.952230323818021,-9.882246143157492,-9.73841753933945,-9.556983554284642,-9.334081522602578,-8.9502494531994,-8.54427198738372,-8.132097403349448,-7.713701604162917,-7.289124094564398,-6.858448477589473,-6.421767148855178,-5.979174631620449,-5.530767725259945,-5.076628358253567,-4.616829143354913
mp-1194545,Ba2HgS5,Orthorhombic,Pnma,True,0.0,-1.4462754550000017,8.0,-11.444851725943822,-11.377152233591662,-11.305256775903786,-11.15764655539125,-10.97008221132059,-10.716576087300286,-10.197965063526697,-9.656978906169513,-9.10925520478896,-8.554556789632993,-7.992775859694412,-7.423893122701703,-6.847932793695001,-6.264941962227272,-5.674989062945201,-5.0781384218322,-4.47445455380813
mp-22841,Ba2In2S5,Orthorhombic,Pbca,True,0.0,-1.5818637082870337,9.0,-14.080331737559987,-13.993040761423252,-13.89764136242448,-13.793468902820127,-13.67726780857885,-13.493098981340252,-13.04176010658875,-12.565984813126665,-12.081447085846053,-11.587963347103045,-11.085492579353975,-10.574073386095026,-10.053801089777021,-9.52478353218839,-8.987150106825489,-8.44102888856083,-7.886534756000376
mp-1193204,Ba2InS4,Triclinic,P-1,True,0.0013378027678534465,-1.7237792266666676,7.0,-11.957215535922892,-11.894183595387164,-11.824673401744839,-11.747316298948295,-11.659719631348233,-11.517329798399816,-11.160964834901481,-10.781478332631968,-10.394741994188887,-10.000689444922426,-9.59934561323952,-9.190785148174065,-8.775110921567578,-8.352427942033612,-7.92284991949883,-7.486481074110888,-7.0434117347477105
mp-18445,Ba2MnS3,Orthorhombic,Pnma,True,0.0,-1.86277042590517,6.0,-11.074589594642145,-11.02530182397902,-10.972247034747598,-10.911844168941027,-10.841761506185408,-10.728380460480821,-10.451800630617848,-10.149451006767624,-9.839269813747885,-9.52133245195615,-9.195111498631015,-8.858923442748866,-8.50816772247223,-8.148301352639034,-7.781081494338201,-7.406675063353349,-7.02523136829754
mp-14406,Ba2Re6S11,Trigonal,R-3c,True,0.0,-1.1697407619736806,19.0,-22.364960102884886,-22.327765210595672,-22.292764692311586,-22.245897382645932,-22.179069718237823,-21.96798535572848,-21.17311843789807,-20.348300970095572,-19.50779444859718,-18.65047844905323,-17.77568321395815,-16.883013711854296,-15.972311422472707,-15.04350505918185,-14.096646450531267,-13.13180467896598,-12.149116319755251
mp-5838,Ba2SiS4,Orthorhombic,Pnma,True,0.0,-1.8966096796428553,7.0,-13.184395401326913,-13.133712855841333,-13.080183709837641,-13.019712458535253,-12.94966703083169,-12.82532592443573,-12.487382802481816,-12.126605233014438,-11.758796514215998,-11.3838343041879,-11.001694819102017,-10.61241746935411,-10.216067815286502,-9.808094183126883,-9.367052527710445,-8.91932680178577,-8.465003188508653
mp-541832,Ba2SnS4,Monoclinic,P2_1/c,True,0.0,-1.703352128571426,7.0,-11.850725654341407,-11.802235310151346,-11.735849394100477,-11.660964654089975,-11.57595228377355,-11.43624002685676,-11.082625189527377,-10.705954108550415,-10.322094340801343,-9.930971220186084,-9.53260656581998,-9.127072953875857,-8.714467037612032,-8.294894862072589,-7.868464955031523,-7.4352805002059625,-6.995429753612765
mp-17908,Ba2TiS4,Orthorhombic,Pnma,True,0.0,-2.098654923333331,7.0,-14.609232109912899,-14.559337050735008,-14.505631510643093,-14.444218979518942,-14.372607304382075,-14.246149605939651,-13.905547838770397,-13.54151256723946,-13.16851009414136,-12.785583750998246,-12.395278028843364,-11.997612645892339,-11.592630361015773,-11.180378142717347,-10.7609095879528,-10.334265694607257,-9.895775429688928
mp-5587,Ba2ZnS3,Orthorhombic,Pnma,True,0.0,-1.9117596916666653,6.0,-11.334284452036606,-11.277158370946257,-11.21685914598316,-11.148978647574936,-11.06169456095477,-10.9315660479592,-10.639284509213287,-10.323757921259098,-9.982313014899766,-9.55192626323841,-9.115359874026133,-8.672694341006912,-8.224023096228322,-7.7694406629493,-7.309043840544508,-6.842914557493836,-6.371125426550883
mp-3813,Ba2ZrS4,Tetragonal,I4/mmm,True,0.0015515849999943043,-2.17303885142857,7.0,-15.148593397228261,-15.10362874352982,-15.055131372300265,-14.999145696880992,-14.933095613418317,-14.81227723894008,-14.477382163719675,-14.119158263621445,-13.751085159572263,-13.374437618032346,-12.990513304103454,-12.59935577390348,-12.201024369191547,-11.79558575065147,-11.383110098127528,-10.963653955962844,-10.53726723224454
mp-30904,Ba3(CrS3)2,Trigonal,R-3c,True,0.025975898545453013,-1.7154416268181814,11.0,-18.728788618734598,-18.650530682876298,-18.568093567780824,-18.47468864965573,-18.36598393139776,-18.1746371975119,-17.66149004286161,-17.112515411917144,-16.551265438580025,-15.97740306714368,-15.390749820407025,-14.791216014011102,-14.178753648616151,-13.553332444632977,-12.914932686672843,-12.2635280382814,-11.599069297435605
mp-29302,Ba3(GaS3)2,Monoclinic,C2/c,True,0.0,-1.791908577272728,11.0,-19.51900069314552,-19.396952948350247,-19.270415095157823,-19.1330317377387,-18.980769370983197,-18.746522085557885,-18.19133668957179,-17.601391340740765,-17.000428876184454,-16.38829879769225,-15.76500918555906,-15.130654840060846,-14.485372246492773,-13.82931560990055,-13.162649699530355,-12.485526444979566,-11.79808734744325
mp-29354,Ba3(TaS4)2,Monoclinic,P2/m,True,0.0,-1.8421416047179393,13.0,-23.922275679282265,-23.859402315812446,-23.79117459635411,-23.710191648641665,-23.61182548469149,-23.40677472689287,-22.776347743145866,-22.110632577389254,-21.433032358054074,-20.74316071263961,-20.040851468499426,-19.326086166297088,-18.598949693639344,-17.859544676143816,-17.107993008301275,-16.344404142879775,-15.568880390324656
mp-30903,Ba3CrS5,Hexagonal,P6_3cm,True,0.09686817077777743,-1.7769444074999998,9.0,-15.818906299180327,-15.7381580892919,-15.651816873445615,-15.55503498026576,-15.44455890858206,-15.264607097475166,-14.816191773549885,-14.33353643450007,-13.840508048583066,-13.337002843306067,-12.823018149055136,-12.298605006492856,-11.763830754445646,-11.218762813911143,-10.663468392553714,-10.097996796525333,-9.522373771406123
mp-630328,Ba3FeS5,Orthorhombic,Pnma,True,0.07373367527777841,-1.7612677666666658,9.0,-15.710080786626163,-15.636688685558925,-15.557030935117755,-15.466088852888955,-15.3604016515956,-15.183922444101839,-14.73727168627089,-14.255262604770051,-13.759380450491253,-13.253095063420325,-12.736477360511177,-12.209656114716399,-11.6727763971524,-11.125985433967873,-10.569430237978246,-9.99458157981184,-9.409816762285644
