,Limiting_reaction,Name,delta_H,dGr_lim
477,II step,Cu6Ru3S8/Cu2RuS5,-0.06669080300000002,0.6166270025714289
9448,II step,Cd6In2S7/Cd3InS8,0.01920896800000005,0.6167210605555558
1235,II step,Re2Ag2S5/ReAgS4,-0.047677755000000044,0.6172357420000001
2614,II step,As2PtS3/As2PtS5,-0.03794699900000004,0.6173177605
8584,II step,CuGe3S2/CuGe3S8,-0.10864919399999995,0.6173344738333333
5514,II step,Cd3RhS3/Cd3RhS8,-0.06731992999999992,0.617392722
3463,II step,SrCu2S3/SrCu2S5,0.06812822799999996,0.6174369369999999
5964,II step,CuIrS2/CuIrS3,-0.031551539999999934,0.6174866249999997
926,II step,IrRuS3/IrRuS6,0.02676606199999998,0.617507816
9778,II step,In2AuS3/In2AuS4,0.018107294999999968,0.6177733280000002
2872,II step,La(AuS)2/La(AuS2)2,0.15414333400000002,0.6179064964999998
10070,II step,Sr3CaS4/Sr3CaS8,0.5308626000000001,0.6179731275
7030,II step,Cr4Ir2S7/Cr2IrS6,0.05330353999999993,0.6181472171999998
2282,II step,HfTlS2/HfTlS3,0.21934998000000006,0.618224155
4610,II step,TaInS2/TaInS6,0.2368102070000001,0.618322176
5962,II step,CuIr2S5/Cu(IrS3)2,-0.014868616999999973,0.618323942
2814,I step,Sn(RhS2)2/SnRh2S5,0.08567267700000003,0.6185361109999992
7729,II step,TcNiS2/TcNiS6,-0.007022201999999922,0.618701337
6008,II step,AgPb2S3/AgPb2S5,-0.043822049999999946,0.6188263490000001
10026,II step,FeAuS2/FeAuS4,-0.03464144400000002,0.6189393445
905,II step,V(AgS)2/VAg2S3,0.015489936000000037,0.6189604869999998
1821,II step,Na2In2S3/NaInS3,0.14253652100000003,0.618984728
2852,II step,NaTcS2/NaTcS4,0.10031306800000006,0.6189868510000003
6197,II step,InIrS2/InIrS4,0.01741874199999993,0.6190324619999998
2349,II step,Sr(AsS2)2/SrAs2S5,0.060057281999999934,0.6190719869999999
8252,II step,OsRuS3/OsRuS6,0.014116705000000063,0.6191018573333333
9798,II step,KTiS3/KTiS4,0.1474232670000002,0.6191358640000004
8018,II step,CoTe3S5/CoTe3S8,-0.13794660599999997,0.6193751490000001
1463,II step,ReWS3/ReWS6,0.10863566400000002,0.6195171803333333
5730,II step,TiPt3S4/TiPt3S8,0.07477414599999999,0.6197021615
3374,II step,Mg2Pt2S3/MgPtS4,0.1642253400000001,0.6198797074
6634,II step,VRhS3/VRhS4,0.07046461100000001,0.6199232019999998
2137,II step,LiTiS4/Li2Ti2S9,0.1568579670000001,0.6199489600000003
6732,I step,Al2PtS4/Al2PtS5,0.12702167099999984,0.6201573530000015
10007,II step,Tl3BiS3/Tl3BiS6,-0.05666804300000006,0.6202458163333335
9276,II step,Li2ReS3/Li2ReS4,0.0703219180000001,0.6202718100000002
8453,II step,RuAuS2/Ru3Au3S8,-0.02116256900000002,0.620345651
383,II step,Y(AuS)3/YAu3S8,0.10153472399999997,0.620390499
7317,II step,MgPdS2/MgPdS4,0.14758062399999994,0.6204105344999999
2265,II step,TlNiS3/TlNiS4,-0.03452122199999996,0.6206376309999997
5405,II step,MgRuS2/MgRuS4,0.13229441599999991,0.6206777274999999
4450,I step,ScRhS2/Sc2Rh2S5,0.16018533699999993,0.6207597499999995
9990,I step,NbAuS3/NbAuS4,0.18149519000000003,0.6208977039999999
1910,II step,In3NiS2/In3NiS8,-0.06096035200000005,0.6209160011666666
9137,II step,Ge4AsS3/Ge4AsS8,-0.12161952300000001,0.6209264888000001
7097,II step,GeIrS2/GeIrS3,0.0033345820000000304,0.621111827
7005,I step,CoCuS4/CoCuS6,0.164962828,0.6212632254999999
9242,II step,NiSbS3/NiSbS4,-0.02264809599999995,0.6215482049999999
6866,II step,MnPdS2/Mn3Pd3S8,0.02936154600000007,0.6216131335000004
823,II step,CrHgS2/Cr2Hg2S9,0.05972385400000002,0.6218075876
8862,I step,TlCuS3/Tl2Cu2S7,0.03002387299999998,0.621879388
1917,II step,CrSbS2/CrSbS4,0.009129642999999965,0.6218989560000001
7827,II step,CsAuS/Cs2Au2S7,0.08267253699999999,0.622027853
6691,II step,RbTiS2/RbTiS4,0.3512758009999999,0.6220553930000001
2592,II step,TaPbS4/TaPbS6,0.08615279200000003,0.6220609675
7475,II step,Cr3(Ni3S4)2/CrNi2S5,0.039794444999999956,0.6223099860000001
4338,II step,Na2Zn2S3/NaZnS3,0.15349376199999998,0.6223658436666666
2796,II step,NbVS3/NbVS6,0.24814724900000007,0.6223810316666669
6899,II step,NbSnS3/NbSnS6,0.1297931670000001,0.6223828200000001
8454,II step,RuAuS2/RuAuS3,-0.011586547000000058,0.6229728620000001
1157,II step,Mn2GaS4/Mn2GaS5,0.03314739499999997,0.6229846629999995
3179,II step,Tl2InS3/Tl2InS5,-0.022934675000000015,0.6231868490000001
8571,I step,Hf(AuS2)2/HfAu2S5,0.14331758000000006,0.6232324729999998
8975,II step,LiBiS2/LiBiS4,0.11403512999999987,0.6235108974999999
4156,II step,KTaS4/KTaS6,0.14809179300000008,0.6235159134999999
8104,II step,TlAgS/TlAgS3,-0.15127307100000004,0.623618688
4202,II step,Na2Au2S3/Na2Au2S5,0.06280189800000002,0.6236255884999999
9133,II step,Ge2AsS4/Ge2AsS5,0.02060389500000004,0.6236294259999995
10227,II step,Ga(GeS)2/GaGe2S5,-0.005650818000000002,0.6237353553333334
9678,II step,HfHgS2/HfHgS3,0.1673139330000002,0.6239045679999995
6303,I step,TlAuS4/TlAuS6,0.170008659,0.6239046859999999
1497,I step,NbCu3S4/Nb(CuS2)3,0.17422270800000006,0.623975846
8368,II step,Rh(AuS)2/RhAu2S5,-0.12023747000000001,0.6240039553333333
1813,II step,Mn3IrS4/Mn3IrS6,0.015833556000000026,0.6240799860000004
6597,II step,In4PtS6/In4PtS8,0.033653319000000015,0.6240825555000002
1504,II step,NbCuS2/NbCuS4,0.12444603500000007,0.6242209945000003
1586,I step,CoHgS3/CoHgS6,0.19783336,0.6244533783333333
9695,II step,RuWS3/RuWS6,0.08449971599999995,0.6244905299999997
2541,II step,KNiS2/KNiS3,0.10210716799999997,0.6245737109999996
6831,II step,Mn2InS3/Mn2InS6,0.027172924000000043,0.6246374449999998
5560,II step,Ge2TeS4/Ge2TeS5,-0.029255091999999983,0.6248069000000003
2406,II step,As3WS6/As3WS8,-0.03553754099999995,0.6248585345
8380,II step,Rh2AuS5/Rh2AuS6,-0.002397835000000015,0.6253834359999999
5050,II step,V(HgS)3/VHg3S4,-0.017135977999999996,0.62567986
9036,II step,Ni(IrS2)2/Ni(IrS3)2,0.0015885829999999768,0.6257464349999999
904,II step,V(AgS2)3/VAg3S8,-0.054338157,0.6260336715000001
8019,II step,CoTe2S3/Co(TeS2)2,-0.024856804999999982,0.6260907109999998
3713,II step,VPtS2/V3Pt3S8,0.053465843000000124,0.6260909899999998
7018,II step,CrIrS2/Cr3Ir3S8,-0.008438170000000023,0.626152821999999
209,II step,Na3MnS3/Na3MnS4,0.055522085,0.6263185989999993
1978,II step,GePtS2/GePtS4,0.009565711000000032,0.6267609109999999
9675,I step,Hf(HgS)3/HfHg3S4,0.03803241200000007,0.6268045950000003
9766,II step,In2Au2S3/InAuS3,-0.05622512099999999,0.6268655413333333
2533,II step,VReS3/VReS6,0.1387691499999999,0.6269143669999999
6457,II step,Mn2AuS3/Mn2AuS5,0.005946576000000037,0.6269991589999999
3539,II step,Ni4Os2S7/Ni2OsS6,-0.01025360799999997,0.6271478130000001
2500,II step,Cd2Sb2S5/CdSbS4,-0.04384845500000001,0.6272700736666665
6987,II step,La(RhS2)2/LaRh2S5,0.0918073650000002,0.6274700669999991
4208,I step,NaAuS2/Na2Au2S7,0.23094236899999998,0.6275507933333335
3490,II step,TlRhS2/TlRhS3,0.03524494200000006,0.6275909209999999
2229,II step,KRhS2/K2Rh2S5,0.05316710499999999,0.6276820960000009
3884,II step,CrBiS2/CrBiS4,0.025263429000000004,0.6278523665000002
7113,II step,Ge3IrS3/Ge3IrS6,-0.010721743000000061,0.6279150860000002
8505,I step,Na2Hf2S5/NaHfS3,0.19923639300000007,0.6279583720000002
3091,II step,Al(GeS)3/Al(GeS2)3,0.01359021699999996,0.6281198033333331
8456,II step,Ru3Au3S8/RuAuS3,0.009576021999999962,0.6282272839999994
6260,II step,Mn2Cu2S5/MnCuS4,-0.039883972000000045,0.6282832296666667
5506,II step,CdRhS2/Cd2Rh2S5,0.02440398999999993,0.6285792959999998
337,II step,Hg2PbS2/Hg2PbS5,-0.08550006099999996,0.6288872586666666
6962,II step,ZrMnS4/ZrMnS6,0.16232144799999992,0.6288990760000002
5839,II step,KMoS2/K2Mo2S9,0.19035053200000007,0.6290619216
7578,I step,ZnAuS4/ZnAuS6,0.18629944300000006,0.6291122055
2644,II step,NbCoS3/NbCoS4,0.07088124700000009,0.6291155829999999
6535,II step,In(CoS)3/InCo3S8,-0.05394738899999996,0.6295211833999999
3330,II step,Ga2AuS2/Ga2AuS5,0.03529316100000002,0.6295619909999999
9961,II step,BaGeS2/BaGeS4,0.23471736899999995,0.6295979589999998
1467,II step,PtPb2S3/PtPb2S5,0.0015000699999999645,0.6296248950000003
3230,II step,CoNiS2/CoNiS3,0.036120712,0.6296428550000002
1515,II step,KReS2/KReS4,0.11027562600000007,0.6297260845000001
3914,II step,ScPt3S4/ScPt3S8,0.102854848,0.6298498054999999
4203,II step,Na2Au2S3/NaAuS3,0.04969018699999994,0.6299189443333333
7895,II step,Re2PdS5/Re2PdS6,0.01485311899999997,0.6300455380000001
8857,II step,TlCuS/Tl2Cu2S7,-0.164551974,0.6300869912
6888,II step,TcAs3S4/Tc(AsS2)3,-0.04312020600000005,0.6300873684999999
2731,II step,Ge4RhS4/Ge4RhS8,-0.026618124000000076,0.6302555759999999
9651,II step,Ti2Tl2S7/TiTlS4,0.06494641299999993,0.6303634540000012
5819,I step,Rb2Ge2S5/RbGeS3,0.08738303200000008,0.6304721299999994
6136,II step,BaRh2S3/BaRh2S5,0.18644523599999996,0.6304974960000003
4351,II step,HfReS4/HfReS6,0.16401994200000014,0.6305070204999996
214,II step,MoPdS2/MoPdS6,0.07106393599999994,0.6305643084999999
5884,II step,Li2RhS3/Li2RhS4,0.05850923099999994,0.6305786659999999
1759,II step,ZrTlS3/ZrTlS4,0.12551045399999983,0.6306679150000001
7648,II step,NaTaS2/Na2Ta2S9,0.3495594259999999,0.6307775432000002
2707,II step,Ge(RhS2)2/Ge(RhS3)2,0.024917305,0.6307874199999999
3488,II step,TlRhS/TlRhS4,-0.11443698400000007,0.6309010780000002
543,II step,La(AgS)3/LaAg3S8,0.11192536400000008,0.6309460515999998
1634,II step,Li2CuS2/Li2CuS4,0.050813675,0.6310947750000002
314,II step,CsRhS2/Cs2Rh2S9,0.1750535969999999,0.6310994132000003
6652,II step,Co3(Au3S4)2/CoAu2S5,-0.09588599200000003,0.6313702208571429
8982,II step,Cd(AuS)3/CdAu3S8,-0.11288583300000005,0.6314398418
8649,II step,SrTe2S3/SrTe2S5,0.03208887599999999,0.6315125610000001
2921,II step,Co3MoS4/Co3MoS8,-0.0037469860000000077,0.6315351912499998
5919,II step,GeBiS3/GeBiS4,-0.026510298000000043,0.6315934200000002
7480,II step,Cr2Ni4S7/CrNi2S5,0.01011848500000001,0.6315976573333337
4945,II step,Rb2Mo2S5/Rb2Mo2S9,0.161239028,0.6316600537499997
7387,II step,YMnS2/YMnS3,0.16416692700000013,0.6317859859999997
4478,II step,Ni4AsS4/Ni4AsS8,-0.05130755900000006,0.63187660525
2507,I step,K2Te2S5/KTeS6,0.31075096099999994,0.6319390232857143
2638,II step,ScCdS2/ScCdS4,0.24462092000000002,0.6319425889999999
6692,II step,RbTiS2/Rb2Ti2S9,0.404219031,0.6319663771999999
1987,II step,Ge2PtS2/Ge2PtS5,-0.01925528100000007,0.6320130189999997
3023,II step,Co3Pd3S8/CoPdS4,-0.005603432000000019,0.632077915
9134,II step,Ge3AsS3/Ge3AsS4,-0.015546203000000092,0.6323056180000002
4915,I step,AsAuS4/AsAuS6,0.179344505,0.6323118445
2503,II step,K2Te2S3/K2Te2S5,0.01904040600000001,0.6324001565000001
6157,II step,In(GeS)2/InGe2S5,0.00226944699999998,0.6325628656666666
4959,II step,Ta(Ir2S3)2/Ta(IrS2)4,0.023026824,0.6325877174999999
9299,II step,Sn3PtS4/Sn3PtS8,-0.004568279000000008,0.6327228255000001
6076,II step,Mn2Tl2S5/MnTlS3,0.026152729999999957,0.6328054450000007
3686,II step,Zr(AgS)3/ZrAg3S4,0.05627387699999997,0.6328057469999999
7531,II step,RbReS2/RbReS4,0.12198269299999998,0.632903942
6048,II step,Ni3Rh3S8/NiRhS3,0.015065013999999932,0.6330298570000021
6145,II step,NaYS2/NaYS4,0.4353497030000002,0.6331018824999997
9874,II step,LaCdS2/LaCdS4,0.32072591799999994,0.6331113164999995
5113,II step,Cr2ReS5/Cr2ReS6,0.01894080599999992,0.6333501960000003
9464,II step,CdIrS2/CdIrS4,-0.024085461999999946,0.6334561910000001
2940,II step,Mn2Os2S5/MnOsS6,-0.005475760000000052,0.6335015329999999
522,II step,Fe(RhS2)2/FeRh2S5,0.012616158000000044,0.6335214420000002
6147,II step,InGe4S3/In(Ge2S3)2,-0.12294727600000005,0.6335648320000002
3906,II step,RbBiS2/RbBiS6,0.19546705499999995,0.6335790115000001
9930,II step,SnAu2S5/Sn(AuS3)2,-0.031145751,0.6336648990000002
1233,II step,ReAgS2/ReAgS4,-0.003842652000000002,0.6336738505000001
6459,II step,Mn3AuS4/Mn3AuS6,-0.011801720000000016,0.6338569745
1236,I step,ReAgS3/ReAgS4,0.103128314,0.6339289789999993
1994,II step,ZnFeS/ZnFeS4,-0.06829839900000001,0.6339410973333333
8200,II step,Tc(Os2S3)2/Tc(OsS2)4,-0.011694609999999939,0.6339642815
2112,II step,Rb2Hg2S3/RbHgS2,-0.03953790699999993,0.6339746969999998
7144,II step,TaAlS3/TaAlS4,0.11954009600000015,0.6341128420000004
4337,II step,Na2Zn2S3/NaZnS2,0.07031631400000005,0.6341200709999999
8651,II step,Sr2TeS3/Sr2TeS4,0.156859874,0.6341688090000002
8630,I step,Hf(NiS2)2/HfNi2S5,0.13837504299999992,0.6342500699999984
2208,II step,KRuS2/KRuS3,0.06389951700000007,0.6344262600000006
4777,II step,FeGe3S2/Fe(GeS2)3,-0.07893919900000002,0.6344758624999999
959,II step,BeIr2S3/Be(IrS3)2,0.04578459300000004,0.6345196039999998
4370,II step,VTcS3/VTcS6,0.12942445300000005,0.6345344913333331
6615,II step,V2GeS5/V2GeS6,0.04224228799999996,0.6345561669999995
8733,I step,V(As2S3)2/V(AsS2)4,0.06118172399999999,0.6346155935
2786,II step,Mg3CdS4/Mg3CdS8,0.20771002699999985,0.6346463124999997
3176,II step,Tl2InS2/Tl2InS4,-0.056684077,0.6346797154999999
6919,II step,Nb4GaS8/Nb4GaS10,0.09539806799999995,0.6347617249999988
7660,II step,Na2TaS3/Na2TaS4,0.0889760260000001,0.6349500990000001
4642,II step,TlCrS2/Tl2Cr2S5,0.030737161999999985,0.6349683950000005
8421,I step,Tc(HgS2)2/Tc(HgS3)2,0.14897155799999995,0.6353360454999999
8119,I step,Tl2AgS4/Tl2AgS5,0.07995498200000006,0.635442265
8647,II step,Bi2AuS4/Bi2AuS5,-0.002830981999999982,0.6357609279999998
183,II step,YInS2/YInS3,0.15172326600000008,0.6358105059999994
3115,II step,Cr(RuS)2/Cr3(Ru3S4)2,-0.012628674000000006,0.6359485644999996
721,II step,Tl2Cd2S3/TlCdS2,-0.03763580300000002,0.6361026349999994
6814,I step,Sr(BiS2)2/SrBi2S5,0.13538372500000007,0.6362507239999999
7352,II step,LiCrS3/LiCrS4,-0.008026599999999995,0.636304773
8470,II step,CoPtS2/CoPtS4,-0.007039607000000059,0.6364081370000001
1599,II step,V4CrS8/V4CrS10,0.07606363299999996,0.6365398000000004
3191,II step,NaIrS2/Na2Ir2S5,0.008888125999999996,0.6365564020000001
2144,II step,K2W2S5/K2W2S9,0.15037357799999995,0.636563996
6118,II step,Pd(RuS2)2/Pd(RuS3)2,0.022783160000000025,0.6366270419999998
8136,I step,SnHgS4/SnHgS6,0.17230802800000006,0.636631814
6304,II step,Tl2AuS2/Tl2AuS4,-0.07436072799999999,0.6366345409999998
4413,II step,Rb2Sn2S3/Rb2Sn2S9,0.130275429,0.6367828431666667
630,II step,CsReS3/Cs2Re2S9,0.10009753700000013,0.636828062666666
10138,II step,VOsS3/VOsS6,0.08599054799999994,0.6368572779999997
9086,II step,Ba4Ti2S7/Ba2TiS5,0.2632644180000001,0.6368684833333322
2015,I step,CoAgS3/CoAgS4,0.04020899599999994,0.6369582449999998
5240,I step,Cr(As2S3)2/Cr(AsS2)4,0.020873963999999967,0.6369752170000003
2880,II step,La2AuS3/La2AuS4,0.20139026700000007,0.6371461800000002
6552,II step,AgSbS2/AgSbS4,-0.07773339700000004,0.637175111
4029,II step,LiAuS/LiAuS4,-0.011693893999999982,0.6376566676666667
8999,II step,Cd3AuS4/Cd3AuS8,-0.012700378999999984,0.6376819705000001
8652,II step,Sr2TeS3/Sr2TeS5,0.2467918389999999,0.6377605595000002
4019,II step,Ta2SnS4/Ta2SnS6,0.12599515900000013,0.6381545035
4954,II step,TcWS3/TcWS6,0.11467325699999997,0.6383933116666667
1882,II step,ZrGeS3/ZrGeS6,0.22866272899999984,0.6384941396666663
4846,II step,Cr(TcS2)2/Cr(TcS3)2,0.03944039300000002,0.638666207
3778,II step,ReRh2S5/Re(RhS3)2,0.01085835700000004,0.6386681560000005
7556,I step,K2Ge2S5/KGeS3,0.09233856200000001,0.6387649280000005
627,II step,LiGeS3/LiGeS4,-0.02447473999999994,0.6389117400000002
6384,II step,TiCoS3/TiCoS6,0.18552327099999988,0.6390433420000003
4942,II step,RbMoS2/Rb2Mo2S9,0.21096694500000002,0.6391859339999999
326,II step,TeIrS3/TeIrS4,-0.027983128999999995,0.6391899639999998
4238,II step,Y2HgS3/Y2HgS4,0.20241284299999984,0.6392089600000013
8215,II step,TcOsS3/TcOsS6,0.03874331799999997,0.639263092
7334,II step,Cs2Cr2S9/CsCrS6,0.07094872000000008,0.6392734400000002
5561,II step,Ge4TeS3/Ge4TeS8,-0.08628344500000007,0.6392937892000001
3137,II step,Sr3SnS4/Sr3SnS8,0.3708757159999998,0.6394426799999997
3532,II step,NiOsS3/NiOsS4,-0.017134011000000005,0.639719087
3026,I step,Co2PdS4/Co2PdS5,0.10822171000000003,0.639748891
3221,II step,YPtS2/YPtS4,0.27940320900000004,0.6400263214999997
5477,II step,ReTcS3/ReTcS6,0.05817103400000001,0.6400706216666663
10230,II step,GaGeS/GaGeS4,-0.016345738999999915,0.640108358
7789,II step,RbTcS2/Rb2Tc2S7,0.1389696600000001,0.6402066380000004
8352,II step,Nb2GeS5/Nb2GeS6,0.05115425600000001,0.6404068120000002
1734,I step,Bi2PbS4/Bi2PbS6,0.18352711200000005,0.6404103165000001
5829,II step,V(Ni2S3)2/V(NiS2)4,0.005824447000000066,0.6404784929999994
5126,II step,KMnS2/K2Mn2S5,0.016824961000000194,0.6404971540000002
9810,II step,KAgS3/KAgS4,-0.07883256699999996,0.6405234549999999
8823,II step,NbTeS2/NbTeS4,0.10085749699999991,0.640538227
7122,II step,Ge4IrS4/Ge4IrS8,-0.04251587400000001,0.6407436260000001
9711,II step,Mg3AuS4/Mg3AuS8,0.16560554500000002,0.6407800825000001
7836,II step,HgRuS2/Hg2Ru2S5,-0.031068445000000056,0.6408725999999998
4785,II step,Fe(GeS)2/Fe(GeS2)2,-0.005087376000000088,0.6409881815
8002,II step,RbCrS2/RbCrS4,0.1857349869999998,0.6410020529999998
10121,II step,NbNi3S4/Nb(NiS2)3,0.022507608000000068,0.6410254050000002
2502,I step,CdSbS4/CdSbS6,0.189265191,0.6411765030000001
8653,II step,Sr2TeS4/Sr2TeS5,0.08993196499999989,0.6413523100000003
8601,II step,CuGeS3/CuGeS4,-0.07141321900000003,0.64141168
9789,II step,Sr2NbS4/Sr2NbS5,0.14965867999999993,0.6414830200000008
4386,II step,Na2Pb2S3/NaPbS3,0.10993248199999994,0.6415708929999999
2682,II step,RbCuS/Rb2Cu2S7,0.056165397000000006,0.6416511194000001
9256,II step,CsVS2/Cs2V2S9,0.279452324,0.6417125212000001
8013,I step,RbCrS4/RbCrS6,0.26923066400000006,0.6417662904999997
2458,II step,Ga4HgS4/Ga4HgS8,0.004243851000000021,0.6417845419999997
3275,II step,Nb(AgS2)3/NbAg3S8,-0.046889603,0.641805427
9995,II step,YBiS2/YBiS4,0.25406265299999986,0.6418693600000003
2385,II step,TlHgS/TlHgS4,-0.14496493399999993,0.6419018556666667
8645,II step,BiAuS3/BiAuS4,-0.03254467200000005,0.6419036280000001
950,II step,TiGeS3/TiGeS6,0.1675204039999999,0.6419960803333333
5499,II step,Cd(RhS2)2/CdRh2S5,0.023901461999999984,0.6420746739999998
8438,I step,Tc2HgS5/Tc2HgS6,0.08094954499999996,0.6421198280000002
9487,II step,VPdS2/V3Pd3S8,0.032626151999999964,0.6422003235
5826,I step,Rb2Ge2S7/RbGeS4,0.08072543200000004,0.6422686280000001
5296,I step,TePtS4/TePtS6,0.16299522,0.6422969090000001
5863,II step,RbVS2/Rb2V2S9,0.24870252599999998,0.6423183036000002
10222,II step,Ga(GeS)3/GaGe3S8,-0.05690145400000002,0.6423787342000002
5760,I step,AlBiS4/AlBiS6,0.28907275199999993,0.6424402235
4210,II step,Na2Au2S5/NaAuS3,-0.013111711000000081,0.642505656
2037,II step,KNbS2/KNbS6,0.3263397210000001,0.6425583472499998
2373,II step,K2Au2S5/KAuS3,0.00039744399999996904,0.6425631440000004
1574,I step,MgAsS4/MgAsS6,0.246197283,0.6426620929999998
8972,II step,Na2RhS3/Na2RhS4,0.02999019600000008,0.6427102719999995
3381,II step,Mg3PtS4/Mg3PtS8,0.195060134,0.6427326999999998
9933,II step,Sn2Au2S3/SnAuS4,-0.10683965699999998,0.6428070139999998
4806,II step,CsTaS2/CsTaS6,0.35791194400000004,0.6428642245
8047,II step,Tl2GaS2/Tl2GaS4,0.0006731749999999703,0.6430414164999998
9673,II step,Pt2AuS3/Pt2AuS6,-0.05464380899999999,0.6433616020000001
303,II step,CsZrS3/CsZrS4,0.15566527899999993,0.643596767
6851,II step,TiPbS2/TiPbS6,0.2920420170000001,0.6437290579999999
6314,II step,KFeS2/K2Fe2S9,0.15148842399999995,0.6438307588000001
1652,II step,NbRuS3/NbRuS6,0.15140581100000006,0.6438749133333332
3994,II step,NiPtS2/NiPtS3,0.013637781000000015,0.6442172669999997
1961,II step,CdPtS2/CdPtS3,0.01939296700000004,0.6443400060000002
3688,II step,Zr(AgS)3/ZrAg3S8,0.04933947299999997,0.6445694782000002
6646,I step,Co(AuS)2/Co3(Au3S4)2,0.05362910000000004,0.644632273
51,II step,Nb2Tl2S5/NbTlS4,0.09873783599999997,0.6446670416666667
10206,II step,Sc2Ag6S7/ScAg3S8,0.02103632700000002,0.6446974619999999
6153,II step,In(GeS)3/InGe3S4,-0.01503145699999997,0.6447326920000007
7404,II step,VSnS3/VSnS4,0.027745245999999946,0.644740713
4143,II step,Mn3RuS4/Mn3RuS6,0.016115487000000095,0.6450016220000001
1243,II step,Ir2Pb2S3/IrPbS4,-0.049698471999999994,0.64507805
6025,I step,GaBiS4/GaBiS6,0.23369056,0.6451020194999999
3872,I step,Cr2PdS5/Cr2PdS6,0.11625093200000003,0.6453436789999998
299,II step,CsZrS2/Cs2Zr2S9,0.42854118399999996,0.6453458415999997
9970,I step,Cu(BiS2)2/CuBi2S5,0.11218959100000003,0.6453962980000005
1991,II step,Ge4PtS4/Ge4PtS8,-0.032845557000000025,0.6454306985000002
1357,II step,CoReS2/CoReS6,-0.03891849599999997,0.64550447575
4439,II step,Sc(RhS2)3/ScRh3S8,0.04461705699999996,0.6460494200000007
9976,II step,Rb2PdS2/Rb2PdS4,0.11177873599999999,0.6461395574999997
8495,II step,Ga2IrS2/Ga2IrS3,-0.020307183000000006,0.6462073930000001
2251,II step,Tl(NiS)3/Tl(NiS2)3,-0.05037391099999999,0.6463230360000001
7393,II step,LiTcS2/LiTcS4,0.12872934400000013,0.6465152665000002
1730,II step,Ga4PtS4/Ga4PtS8,0.029496670000000003,0.64656432775
1483,II step,AlAgS/Al2Ag2S7,0.031006216999999947,0.6465848824
13,II step,K2Ga2S3/K2Ga2S7,0.15045130299999998,0.64683311025
4002,II step,Ni3Pt3S8/NiPtS4,-0.01263439700000002,0.6468399915000003
376,II step,Hg3GeS2/Hg3GeS8,-0.18804997200000007,0.6468499491666667
4419,II step,OsPbS2/OsPbS4,-0.015944360999999962,0.6468842019999999
9152,I step,CrPt2S5/Cr(PtS3)2,0.107100427,0.6470112050000001
8702,II step,Ti2Au6S7/TiAu3S8,-0.007402420000000021,0.647036288888889
9980,II step,Nb(AuS)3/Nb(AuS2)3,-0.012794375999999996,0.6471506776666665
2923,II step,Ba(CuS)2/Ba(CuS2)2,0.06771957799999995,0.6472231390000003
3783,II step,ReRhS3/ReRhS6,0.04326325600000003,0.6472289846666666
3690,II step,ZrAg3S4/ZrAg3S8,-0.006934404000000005,0.6475104110000003
7613,II step,Rb2Co2S7/Rb2Co2S9,0.03443753699999996,0.6475113865000006
2260,II step,TlNiS2/TlNiS4,-0.011531352999999966,0.647542281
9921,II step,Sn(AuS)2/SnAu2S3,-0.035353839000000054,0.6476020060000001
2454,II step,GaHgS/GaHgS4,-0.098113656,0.6476175789999999
9188,II step,In3AsS3/In3AsS8,-0.02281862499999998,0.6476448916000002
875,I step,TiHgS2/Ti2Hg2S5,0.1488132470000001,0.6478539909999999
7487,II step,Cr3Ni3S8/CrNiS4,0.011608957999999947,0.6478721804999998
1675,II step,YRhS2/Y4Rh4S11,0.14775252399999994,0.6479518666666664
5389,II step,RbRhS2/Rb2Rh2S9,0.15952312999999996,0.6479968412000001
3141,II step,CsTcS2/Cs2Tc2S5,0.05123102699999982,0.6480817120000015
801,II step,Cr3Cu3S8/CrCuS3,0.032851339000000035,0.648540496999999
3683,II step,Sc(IrS)2/Sc(IrS3)2,0.3016326429999998,0.6485416662500001
9638,II step,Ni3AuS3/Ni3AuS8,-0.11615085599999997,0.6485520092
1756,I step,Zr2Tl2S5/ZrTlS3,0.15073072900000017,0.6486671380000004
6088,II step,CoRh2S5/Co(RhS3)2,0.0008563999999999794,0.6490006309999998
2585,II step,Tc2PtS4/Tc2PtS5,0.021460652000000024,0.6494613459999998
9887,II step,SrHgS2/SrHgS4,0.18279099499999996,0.6497136585000001
1886,II step,In(NiS)4/In(NiS2)4,-0.06515079699999993,0.64973529625
9974,II step,YCdS2/YCdS4,0.2834573979999999,0.6497373385
9301,II step,NaBiS2/NaBiS4,0.089760065,0.6500202524999998
8091,II step,Ge4RuS4/Ge4RuS8,-0.05995994799999993,0.6500539114999999
7649,II step,NaTaS2/NaTaS6,0.3866236209999998,0.6500642779999999
4089,II step,TaCoS3/TaCoS4,0.07368207000000004,0.6501357670000001
586,II step,TiSn3S5/TiSn3S8,0.06171286099999995,0.6502123653333332
9062,II step,Ni2IrS5/Ni2IrS6,0.014401019000000015,0.6502470009999994
9306,II step,CsMoS2/Cs2Mo2S9,0.22876655999999995,0.6502627296000001
10083,I step,Al2PdS4/Al2PdS5,0.17548179600000013,0.6507134810000004
9071,II step,FeIrS2/FeIrS6,-0.029246686999999993,0.6507308652499999
6381,II step,TiCoS2/TiCoS4,0.18569850899999985,0.6507903494999998
3171,II step,TlInS2/TlInS4,0.022153734999999952,0.6507940655
1898,II step,InNiS/In2Ni2S5,-0.041115820000000025,0.650820623
